gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:Smp_012000,240.4010928920792,-2.8564884414053715,0.34047082922904737,-8.389818440168646,4.8689351878797393e-17,2.7102604262603306e-16
gene:Smp_012050,223.9890739102746,1.685265914598832,0.35711300777807825,4.71913897811897,2.3684497468526203e-06,5.908128495272598e-06
gene:Smp_012070,1564.4057845413374,2.6611872877663414,0.15268612215875124,17.429136650673755,4.958901282851112e-68,2.960464065862114e-66
gene:Smp_012380,186.02398899179042,-1.9080942952738755,0.3954362683863369,-4.825289048625374,1.3980036630854612e-06,3.5657492629619027e-06
gene:Smp_012440,18875.73111164367,-3.5252171810771795,0.2208826891897433,-15.959680652244039,2.4397654328822827e-57,9.359292937707457e-56
gene:Smp_012670,245.08964205182116,1.676252190037455,0.36275116584968364,4.620942254206449,3.820011001126438e-06,9.341716611049598e-06
gene:Smp_012720,15815.8789717898,1.2045318022051101,0.11915011357374329,10.109363441434006,5.020943937205626e-24,4.2405001315816216e-23
gene:Smp_012750,4587.0749149255025,1.4813416946666782,0.2005348745419808,7.386953007799987,1.502316623890649e-13,6.705667472618449e-13
gene:Smp_012790,1647.1782296148294,1.2264582028624564,0.23213621559721806,5.283355721584162,1.2683876285264708e-07,3.566570099406785e-07
gene:Smp_012800,236.23662823673055,2.4192592171149054,0.288982772459252,8.371638200183828,5.6822678775184e-17,3.150146417066498e-16
gene:Smp_012810,1258.556365392109,3.1444416029102453,0.3276015768735149,9.598371390392595,8.121753602158691e-22,6.118216909134055e-21
gene:Smp_013080,410.85928323633607,2.237397295453961,0.17414910194189082,12.847595942243355,8.872490007873641e-38,1.4662634006091525e-36
gene:Smp_013200,9208.670665712167,1.0258917993033791,0.16397764304577095,6.2562906762662935,3.9424164365230313e-10,1.370377067018486e-09
gene:Smp_013360,3521.5537732682524,1.024481507680773,0.15620209569154278,6.558692462768547,5.4281616846180804e-11,2.0159331419701362e-10
gene:Smp_013440,525.0457700222156,-2.002244989735537,0.22166612980184833,-9.032706040951693,1.6747809934850117e-19,1.093472867379961e-18
gene:Smp_013520,2980.784890807745,1.3093155060524584,0.1544777943968179,8.475752202217025,2.3356543619589612e-17,1.338342559414037e-16
gene:Smp_013690,3718.961031148503,1.0179974913203618,0.13080437123372968,7.782595349977549,7.105161491390338e-15,3.4662156570868494e-14
gene:Smp_013860,441.9922350376868,1.1348332734030822,0.2803313206069041,4.048185807230607,5.161616393701146e-05,0.00011292661427538559
gene:Smp_014080,134.4359236170391,-1.0592673380113435,0.2877785448567315,-3.6808419423299683,0.00023246508005543597,0.00047204643807175265
gene:Smp_014170,22196.203363174747,1.3535202281365009,0.15162193196856966,8.926942234300759,4.379459646515986e-19,2.7907003698145897e-18
gene:Smp_014290,3359.863470496458,3.4955869233452144,0.2825336343977625,12.372285978610188,3.691630979987522e-35,5.423288242658554e-34
gene:Smp_014400,20168.604393868536,2.957301063069538,0.11204697537886661,26.39340377613906,1.6311771044572249e-153,5.9926937314520814e-151
gene:Smp_014410,18.95761760442304,3.1110280627942757,0.7394535782492627,4.2071986048941366,2.585558975233467e-05,5.833079672043004e-05
gene:Smp_014570,1887.7420760558873,-1.769220336525401,0.24786878718966268,-7.137729427673522,9.488516839418189e-13,4.013919966790192e-12
gene:Smp_014660,3070.234515482796,-1.3707913294420082,0.11759906701361128,-11.656481333166942,2.126498202016515e-31,2.5744373670040242e-30
gene:Smp_015020,2019.9435801675631,-2.8652033313572107,0.34985184768443345,-8.189761895845768,2.6174347533440973e-16,1.4030155310854553e-15
gene:Smp_015050,3544.927095982535,2.4784217866406353,0.3977468346423801,6.231154017527306,4.6301161455852745e-10,1.5949105453527062e-09
gene:Smp_015090,6624.388415639626,-1.7967494431209923,0.12066073225377813,-14.890921093881664,3.7753233473751192e-50,1.0732704944680696e-48
gene:Smp_015480,136.40933925213872,-2.2294943889874244,0.9743797751933124,-2.288116446736698,0.022130740710142358,0.034535669868204506
gene:Smp_015630,2113.739181926695,-3.6122750780358763,0.190020305307953,-19.009942501574805,1.411070588888677e-80,1.1326509466440876e-78
gene:Smp_015670,436.6698549358688,-1.8805147460721867,0.24814329917009736,-7.578341838612901,3.4999922692816374e-14,1.629236167455078e-13
gene:Smp_015720,1986.662448514804,-1.7835047857577433,0.17498215873148287,-10.19249504456396,2.1419509750171772e-24,1.8499019632336418e-23
gene:Smp_015760,91.6339719114624,-2.412038189275189,0.4222983163572474,-5.711692649124137,1.1185797375517467e-08,3.4455574502077665e-08
gene:Smp_015780,4446.20902773395,1.925200128764955,0.36471986173229265,5.278572216004149,1.3019435510760354e-07,3.6566200528898236e-07
gene:Smp_015850,6100.7934156248175,2.1183354527701312,0.17406672715395038,12.169674741437547,4.508755521414014e-34,6.241685904427052e-33
gene:Smp_015860,861.0405580514819,2.6456178472827943,0.2813749796231995,9.40246304353588,5.330047755380014e-21,3.854096605555632e-20
gene:Smp_015980,5399.855390118374,4.808436328334825,0.3641324906446922,13.20518342052242,8.189997745940479e-40,1.4958099133694735e-38
gene:Smp_016050,11633.348419947397,1.4059556523307006,0.1472114667236272,9.550585179415558,1.289657475810401e-21,9.61655597887662e-21
gene:Smp_016130,300.61957208399633,1.077220558608212,0.31372937933924055,3.4335979654726447,0.0005956269214823297,0.0011479879648908823
gene:Smp_016490,379.1957408694205,-2.1220015331020647,0.35300804310974615,-6.011198822578552,1.8415638133826937e-09,6.053206312949584e-09
gene:Smp_016600,1151.729384031861,-2.4008556142149566,0.18726596574016388,-12.820565684349727,1.2577950183829002e-37,2.0537535069390533e-36
gene:Smp_016630,8570.0865756495,-2.7386610055609455,0.18387063441948248,-14.894499136349113,3.5785623777297458e-50,1.0203709800619263e-48
gene:Smp_016670,1067.3447918219326,3.908686092066782,0.30121073117162395,12.976583127908846,1.6612794525420874e-38,2.848930220948298e-37
gene:Smp_016730,9830.538909228568,4.481248234173442,0.23951477255017414,18.70969454810851,4.127337194055963e-78,3.1289146728271874e-76
gene:Smp_016780,158.54593926009753,-2.5233115697282744,0.46323066801617835,-5.447203183965677,5.1168001452824795e-08,1.49375534803601e-07
gene:Smp_016810,834.8446969797512,-1.2276639574400698,0.2123443370039509,-5.781477268297614,7.40474879634464e-09,2.3144686028365187e-08
gene:Smp_016920,1782.4913670723488,-2.3273949083423364,0.19738829260506033,-11.790947059859569,4.3462586696691416e-32,5.476973985841641e-31
gene:Smp_016990,1357.410876424277,1.523634368434365,0.1801426175886592,8.457933990464477,2.7215608952208907e-17,1.5510948491139587e-16
gene:Smp_017020,93.3138840519259,-1.3952306435386144,0.5052018756063301,-2.761728946204119,0.005749618950468393,0.009791470888727775
gene:Smp_017290,417.57816854281134,-1.8836678646500362,0.21289300085186155,-8.847955814013627,8.913692798070553e-19,5.557675822922318e-18
gene:Smp_017420,221.51976023000998,-1.8886882214253662,0.3179708233619424,-5.939816117265247,2.853419528439761e-09,9.220522102725506e-09
gene:Smp_017520,348.76100936763845,-1.957319309423848,0.22102289330037775,-8.855731097338335,8.313708265105287e-19,5.197155847400897e-18
gene:Smp_017730,6964.540880072358,-2.842799637051931,0.17290432712529394,-16.441460340040628,9.656375354524256e-61,4.211767003945922e-59
gene:Smp_017830,5378.878466676545,2.1753250631438292,0.29746257836227463,7.312936891492071,2.613657875335613e-13,1.1510216701339685e-12
gene:Smp_017870,347.28479862245604,2.035916363990167,0.23250998451383592,8.756253492714057,2.0184748361616e-18,1.2311923138579568e-17
gene:Smp_017880,608.3858086339627,1.1226625443305054,0.22826908439563295,4.918154148218869,8.736410541416526e-07,2.2713716247036107e-06
gene:Smp_017990,304.5337531758375,1.405263878876703,0.20756195511139505,6.7703345640703825,1.284849280197816e-11,5.001173726344556e-11
gene:Smp_018010,2581.65121583871,1.3222225626494153,0.2695155435299273,4.9059232181263575,9.298889900571204e-07,2.4142351161650253e-06
gene:Smp_018020,2310.9565760591095,2.9113550517464963,0.20850480737227156,13.963011637177575,2.621191532368423e-44,5.83627541193081e-43
gene:Smp_018290,731.9487526364322,-1.9351753723630756,0.18123787956168935,-10.677543662743997,1.29656991019267e-26,1.2547959252442132e-25
gene:Smp_018310,402.55983484266847,1.9289423008600277,0.3941339618513841,4.894128615050365,9.874225049289514e-07,2.556752444315897e-06
gene:Smp_018400,1489.523544320608,1.1206260440676705,0.13762884092353397,8.142377982317571,3.87589028232792e-16,2.0556637410769735e-15
gene:Smp_018430,1909.3464201470606,1.8709667800175,0.10885620862027115,17.187506378658583,3.293982566328663e-66,1.8293093879983366e-64
gene:Smp_018590,276.48835842906425,-1.2890340359372772,0.3743620279966109,-3.4432820092238274,0.0005746996952844077,0.0011089962604760933
gene:Smp_018640,373.1402587150342,-2.126140081419793,0.32157327282306236,-6.61168157028289,3.79978676816779e-11,1.4300852328423457e-10
gene:Smp_018680,3798.8027496206305,3.297775723055909,0.4063302296563636,8.11599896430266,4.818048000772909e-16,2.5328560541212344e-15
gene:Smp_018870,151.5690105604282,2.1239361783383006,0.3919687485687733,5.4186365267475995,6.005526984645286e-08,1.7420222823362214e-07
