gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:Smp_000280,0.6746627515142867,3.556466481625143,3.7227285927580747,0.9553386428824368,0.3394064716083329,0.4146854204147859
gene:Smp_000300,373.8009148499526,0.30839961918596537,0.26213109851829347,1.1765090862137555,0.2393915036830515,0.30428045817438565
gene:Smp_000310,2048.0922332452556,0.09828143339711168,0.2234947871781827,0.439748213540015,0.6601194787413376,0.7268543240273495
gene:Smp_000320,1239.4689882227508,1.2853553775946767,0.22623355909731135,5.681541601181274,1.334860358027878e-08,4.085416898392275e-08
gene:Smp_000340,290.07683342138193,1.037118989067651,0.22888572039576272,4.5311651040282666,5.865927045547523e-06,1.4071153977666985e-05
gene:Smp_000370,1176.6696041107084,0.30757906554057407,0.20779356200190524,1.4802146061568255,0.13881598368590414,0.18594450654434952
gene:Smp_000390,0.0,,,,,
gene:Smp_000420,1.5688788905832325,3.217531124235889,1.8008102680388656,1.7867130043299193,0.07398388616865585,0.10547672846014937
gene:Smp_000430,0.8775704840515071,3.9523193166867068,3.702943936411749,1.0673451676712689,0.2858159989880551,0.35683105768316586
gene:Smp_000470,1223.765532763966,0.2600610889319322,0.23298525055233585,1.1162126714691505,0.26433111175859536,0.3334509745797811
gene:Smp_000480,4794.314212252973,-0.9621481184962326,0.10866404177191653,-8.854337670558587,8.418218052774771e-19,5.2590463597190715e-18
gene:Smp_000500,5.390176466181776,5.8079655780540085,1.8602222241602673,3.1221891140859865,0.001795115861941155,0.003277948138646896
gene:Smp_000510,653.7792489636217,-0.2324562130715928,0.179218303235366,-1.2970562095229183,0.1946118472161038,0.2523665985077686
gene:Smp_000560,0.29070055787490967,0.42779237588071817,3.632270013954956,0.1177754886715928,0.9062455515603284,0.9306920654318103
gene:Smp_000580,138.6271733921647,0.29087504380483614,0.3157193238119886,0.9213089661184398,0.3568891412985855,0.43316455879086263
gene:Smp_000590,1286.5947439521117,0.9629386803310649,0.10574438826697297,9.106286358193616,8.52501129664659e-20,5.658853919775415e-19
gene:Smp_000600,2476.989541356147,0.31566199612726387,0.1332095740670024,2.369664480486145,0.017804233909203035,0.028203323764628092
gene:Smp_000620,104.52361729475237,-2.032669529858708,0.3422790572813182,-5.9386324889520266,2.8740933530030236e-09,9.277911357852274e-09
gene:Smp_000630,186.76197113809093,-0.8549300573639343,0.37669739251734946,-2.269540682643719,0.02323546616029487,0.03611801021369188
gene:Smp_000640,2233.986994918462,1.7439965243263866,0.1987882350248372,8.773137525510434,1.7375561043391227e-18,1.063918968503032e-17
gene:Smp_000650,3344.793737833668,0.1416165318248591,0.15983535698278278,0.8860150501000463,0.3756094172799228,0.4520957277530696
gene:Smp_000660,13118.267494285454,1.8407159340809063,0.18757108281268078,9.813431294839571,9.855894997424897e-23,7.748436956000216e-22
gene:Smp_000670,3961.8990199910454,-0.6308055075152804,0.10621951163126465,-5.938697117202797,2.8729607698236437e-09,9.277390558943692e-09
gene:Smp_000680,1124.4108994150106,-0.7247304393762266,0.2051235209698977,-3.533141572207033,0.0004106525042635926,0.000809441337335088
gene:Smp_000690,34.086883175893,-0.27761819476010996,0.4451236638174505,-0.6236877913414279,0.5328326424363334,0.6107052316476911
gene:Smp_000700,1346.8520188601021,-0.6089365362662112,0.13698209219160723,-4.445373307734602,8.773937566825494e-06,2.0657789410479943e-05
gene:Smp_000710,1879.989488143026,-0.14207190251313695,0.0959020389319866,-1.4814273408086127,0.13849273353837863,0.18564167706407417
gene:Smp_000720,7616.9788383962905,0.016070573508988672,0.12765219503002512,0.12589343649914292,0.8998162782540191,0.9262900193859672
gene:Smp_000740,10089.221663892984,1.2443150708874835,0.14706946471033022,8.460730263337133,2.6570834411468242e-17,1.5152514047662368e-16
gene:Smp_000755,4514.621661200707,-0.5722053262123141,0.2707497630364964,-2.113410256743908,0.03456566883746079,0.052316791116372274
gene:Smp_000770,0.0,,,,,
gene:Smp_000790,3550.623504183113,1.4298890233998267,0.27572651932159703,5.185895890311725,2.149788855791099e-07,5.921217748130501e-07
gene:Smp_000810,714.3020024166915,-0.7290890403647495,0.17690014459343925,-4.121472269230635,3.7645879222154584e-05,8.349046629440924e-05
gene:Smp_000820,2149.4126203173787,0.4869275317761863,0.3632265168198499,1.3405616309056219,0.1800628217435012,0.235288655717363
gene:Smp_000830,96.70974748366801,-3.265638032307825,0.4427664636218404,-7.375531573902022,1.6369059906137346e-13,7.289382760998784e-13
gene:Smp_000850,1045.8923804406493,-0.9198192749252049,0.2514623876045846,-3.6578801453662604,0.00025430991097157165,0.0005140009034279416
gene:Smp_000870,1379.9607123857193,1.3599628621445095,0.24217808451955372,5.615548842259939,1.95939297611727e-08,5.924698229779095e-08
gene:Smp_000880,7225.93342763617,2.853582763710223,0.4058539291920421,7.031058611138796,2.049723713253007e-12,8.450134186013258e-12
gene:Smp_000900,211.6903500787759,-1.552214439958879,0.3041865809503799,-5.1028366705370285,3.345997639951414e-07,9.051534822094564e-07
gene:Smp_000910,134.27349584520263,2.3339335438293425,0.28891653796991607,8.078227574748134,6.571488525112515e-16,3.4207552257152445e-15
gene:Smp_000950,179.0797784910411,-1.8585711454779543,0.31029244188013466,-5.989740305037519,2.101763708752612e-09,6.8612600635697015e-09
gene:Smp_000980,4119.228714335923,1.4343881733015869,0.17794478620400683,8.0608609215283,7.575898379259547e-16,3.920096496136901e-15
gene:Smp_000990,5027.681560498707,-0.0035181272474238204,0.1407725891915962,-0.02499156453416888,0.9800616920352218,0.9853225220840371
gene:Smp_001000,560.7312920526582,-2.856504293492043,0.19973156297160213,-14.301717019548787,2.1347676107235985e-46,5.215166296069517e-45
gene:Smp_001020,842.9148504209629,1.3953146979073854,0.2059678707150467,6.774428910020539,1.2489862919002273e-11,4.867530420330873e-11
gene:Smp_001030,657.2749155019376,-0.8261652011052535,0.17028968829618849,-4.851528060044873,1.2251387226041268e-06,3.1441496717664212e-06
gene:Smp_001040,12427.373457278458,-1.4618512016522365,0.10102284676708641,-14.470500965218422,1.8611169692468956e-47,4.7394426869701295e-46
gene:Smp_001070,1863.4842761708348,-4.5046348810986,0.27262663949404137,-16.523091395098444,2.5023641085724503e-61,1.1221869467175608e-59
gene:Smp_001080,846.7181523837327,3.7290542565392424,0.20390632022619265,18.288075879171444,1.0298659704351437e-74,7.286873888589996e-73
gene:Smp_001090,2276.2422548263658,-0.35227471126419674,0.12207400385624823,-2.885747170863897,0.003904857074871576,0.006787842543980581
gene:Smp_001095,1099.4963860043767,-1.1182417534011952,0.1933069294147768,-5.784799110857504,7.2599036292763795e-09,2.2699377894221925e-08
gene:Smp_001100,516.7061474400198,2.0802129157161877,0.19799691745202314,10.50628940331986,8.081080649688512e-26,7.516113180703473e-25
gene:Smp_001120,230.9359805432312,-0.31489329362397966,0.2879239513480572,-1.0936682834118254,0.27410048940770704,0.34441040184456956
gene:Smp_001160,125.06449726481725,1.221498868772935,0.26252605668916745,4.652867163655292,3.2735114216266734e-06,8.052686350599532e-06
gene:Smp_001170,8195.78835680402,-0.00440227621956017,0.1330838849503994,-0.03307895784077017,0.973611622776287,0.9816274246104174
gene:Smp_001180,7104.341244608552,-0.6411088329845509,0.08601862841244357,-7.453139451498243,9.114485305441205e-14,4.1379070169949805e-13
gene:Smp_001210,460.7626022070566,-1.827418845127638,0.41803548234735066,-4.371444344547801,1.2342731435173466e-05,2.8706542651272695e-05
gene:Smp_001360,2772.0524294625875,0.36734436568234463,0.1411904082441839,2.60176573076434,0.009274518278212227,0.015364238396372389
gene:Smp_001390,1619.5017444000155,-0.8842061176274942,0.12689644810239095,-6.9679343342537114,3.21628272820921e-12,1.306760213519965e-11
gene:Smp_001410,517.0831069171624,-0.9151139909073864,0.17728999171314466,-5.161678795653855,2.4474497537487375e-07,6.698578810260155e-07
gene:Smp_001420,2570.012627841868,-0.29526781693517207,0.1749471728394061,-1.6877541496838881,0.09145843239295083,0.12807666708949805
gene:Smp_001500,2612.641188627792,0.9424147532209909,0.13585826049199196,6.936749740561713,4.012236594091439e-12,1.619152282639928e-11
gene:Smp_001530,2053.0996714461176,-0.40069568801141875,0.13560730328109016,-2.9548238060663063,0.0031284766223247744,0.00552369846514718
gene:Smp_001560,165.40272703974688,0.6519492240713173,0.18802754575425304,3.467306991941476,0.0005257011219781296,0.0010202147738998565
gene:Smp_001590,898.7454352127982,-0.0015846307268695195,0.1496643545993825,-0.010587896704671038,0.9915522385256135,0.9942585536843018
gene:Smp_001610,280.9649209345956,1.5389106988528456,0.2532116048113345,6.077567811315255,1.2201908679509029e-09,4.054004581101573e-09
gene:Smp_001640,842.610588396215,2.1862618261816062,0.1664058324530228,13.138132203381748,1.990802323654503e-39,3.5544194010369747e-38
gene:Smp_001780,255.29991460136733,-3.0717588898985246,0.3104065908756053,-9.89592031932571,4.3360365572150576e-23,3.5010837865188696e-22
gene:Smp_001830,5679.187701908604,1.7793741009371218,0.19908202049796478,8.937894524509872,3.96655416870441e-19,2.532655442477575e-18
gene:Smp_001890,4.4504357008470254,2.544662962925842,1.5071849472791057,1.6883548150608039,0.09134313870171114,0.1279339678707837
gene:Smp_001900,558.27751038557,-4.292472813995148,0.38152522260336674,-11.250823168924795,2.2944065995057686e-29,2.5191002113194373e-28
gene:Smp_001940,1285.9829130076382,0.5878187804773682,0.21938584664767447,2.6793833306000976,0.007375790179856234,0.012389460492769485
gene:Smp_001950,2650.141644197617,-1.8141990698193382,0.21766027816808878,-8.335002992224046,7.749623305540847e-17,4.268996644436342e-16
gene:Smp_001960,2158.9710907091085,0.741935044934578,0.1310836205292468,5.660013371152201,1.5136120133366803e-08,4.614753256109789e-08
gene:Smp_001980,291.4777956144063,-0.2913485443351003,0.24145400112203383,-1.2066420228333643,0.22757003578020174,0.29041402562090674
gene:Smp_002010,342.8089846352411,0.14922189513474773,0.23778917888796852,0.6275386282613467,0.5303062235662593,0.6083935920616034
gene:Smp_002060,3.7838694075797914,2.493901602432032,1.9664253825549467,1.2682411570540975,0.20471184344036653,0.2637097138964775
gene:Smp_002070,3.095978381532723,2.766218927334384,1.7474584620760605,1.582995525998363,0.11342248413278351,0.15532782343173449
gene:Smp_002080,3888.6025907830435,0.07969273610842804,0.10532157558373711,0.7566610703147659,0.44925294349158007,0.5286761261835128
gene:Smp_002100,498.36275041082143,-0.9020387827475905,0.1777086068686533,-5.075943133211882,3.855786083267933e-07,1.0371858256089916e-06
gene:Smp_002160,1521.1838054491311,0.21937071291494922,0.139914787360761,1.5678879770536076,0.11690727813889647,0.15958867575389668
gene:Smp_002180,4854.325721801249,1.2926190020438828,0.1385195726333674,9.331670445339718,1.0421527590025079e-20,7.352025963066437e-20
gene:Smp_002230,3470.6612427894397,0.6093555887827504,0.2108881521804566,2.889472843696435,0.0038588833582620177,0.006714035307489762
gene:Smp_002280,4974.834947805308,-1.3535561359093018,0.08658326897555284,-15.632998752813133,4.3389353244967024e-55,1.496227805761462e-53
gene:Smp_002380,1289.3665389785558,-0.7708122237435755,0.16224600387055194,-4.75088572510278,2.025275680366464e-06,5.089564140715723e-06
gene:Smp_002410,4345.6529613753855,-0.007995232493744692,0.1891953785133779,-0.04225913210231694,0.9662921240209884,0.9765152738730936
gene:Smp_002510,11921.139198966244,3.918994534393896,0.3582927877023667,10.937966570651147,7.5882756602440495e-28,7.82756037868803e-27
gene:Smp_002550,2552.8788456276598,1.8830984757361398,0.1728023295836505,10.897413711222947,1.1857997022455654e-27,1.2153174630739958e-26
gene:Smp_002600,999.2384894234657,0.5802802580754461,0.19226616464678584,3.0181090840475497,0.0025435732851345158,0.004538802917916102
gene:Smp_002630,0.47641415721395103,-0.01912546875715673,3.5872604754496304,-0.005331497081978561,0.9957461009450816,0.9974168158795533
gene:Smp_002640,3752.9386668515567,4.405426439773755,0.3432116856377045,12.835887075314037,1.0321393364294504e-37,1.699826714064502e-36
gene:Smp_002740,2538.383113799262,1.9878717479677437,0.23397038849991683,8.49625356744001,1.9580800085694693e-17,1.1267217013166007e-16
gene:Smp_002820,10679.45859215992,1.4203866534379228,0.0963074726543819,14.748457355279756,3.1477781946930638e-49,8.590736375916613e-48
gene:Smp_002840,3524.3292029664262,0.009249236038215907,0.11607218455408641,0.07968520687147075,0.9364876252427241,0.9548814897863471
gene:Smp_002860,0.3054305542720934,0.59120805805649,3.637907120194032,0.16251323591377376,0.8709017060740893,0.907532773876269
gene:Smp_002870,959.3320321386764,0.08168438049798143,0.11722420099229998,0.6968218150051368,0.48591431209186675,0.564379074550281
gene:Smp_002880,6027.099110250712,1.002193896749143,0.2782117158896798,3.6022706432195912,0.00031544968735131934,0.0006303714254351051
gene:Smp_002920,2812.663982679122,0.9008292740428518,0.17952661297188374,5.017803539712152,5.226558322048128e-07,1.3860101358190927e-06
gene:Smp_002950,104.581492259642,2.0275609525450906,0.3731750167727166,5.433270882064388,5.533031478387632e-08,1.611818136064613e-07
gene:Smp_003000,857.953963248601,-0.29421798887939604,0.10856353453776438,-2.71009957562731,0.006726301129158323,0.011353530373868229
gene:Smp_003130,776.5443802320535,0.2413747829824249,0.18998522244567945,1.2704924092264007,0.20390928504208972,0.26285851909989155
gene:Smp_003140,2558.7016939240984,-0.36493613351112003,0.1601871760731554,-2.278185697864219,0.022715516037723323,0.03537886991559321
gene:Smp_003190,62.71256325490393,3.1238653775943916,0.5412955608191988,5.771089962139578,7.8760409949837e-09,2.4545495459733863e-08
gene:Smp_003230,121.47813069530504,0.4922912431271109,0.5465144577711201,0.9007835678032184,0.36770340606570684,0.4440893835806843
gene:Smp_003250,711.9478200654999,1.9531955506970555,0.18038852071485983,10.827715327764519,2.544241515865572e-27,2.577157471850259e-26
gene:Smp_003270,5391.291083803683,1.2994389932459733,0.22760877083296788,5.709090157160835,1.1358171602109797e-08,3.496398812225355e-08
gene:Smp_003280,144.17970367183062,-3.790477430737736,0.31369202825434067,-12.083435628987123,1.292059520295459e-33,1.7656298337428076e-32
gene:Smp_003300,2.636788449751763,0.760555269432811,1.3926035751259207,0.5461391044928495,0.5849703214100387,0.6612587585927443
gene:Smp_003330,96.87214563348047,1.7734986141518059,0.40208096583362923,4.410799726554662,1.0298954045167325e-05,2.4105760607556553e-05
gene:Smp_003340,3241.5355389880638,-0.8659908664509983,0.09723244790957132,-8.906397864799127,5.271748742152169e-19,3.3436748994048815e-18
gene:Smp_003410,7066.44028231011,0.6079587178768204,0.15549349837389415,3.909865841560426,9.234739582512234e-05,0.0001965906674663625
gene:Smp_003440,133.13790799493773,-2.4878725678511064,0.39395262763851463,-6.315156679533417,2.6988790284195584e-10,9.505786312486586e-10
gene:Smp_003600,5.250055805563324,-2.846207315800653,1.0726115938004737,-2.653530254801723,0.007965462940215207,0.013329730554473661
gene:Smp_003610,93.67831268276333,-2.7930542493613517,0.3078964220700752,-9.071408594432029,1.174881888231055e-19,7.755681960181782e-19
gene:Smp_003620,1833.3720712871454,-1.544429390746061,0.1236315264644096,-12.492197054532552,8.234772279271077e-36,1.250533303840975e-34
gene:Smp_003630,3764.23682120389,0.3854346760809667,0.12495757830294296,3.08452421466213,0.0020387801290806342,0.0036918346526972922
gene:Smp_003660,15244.284569029493,1.5187607354529762,0.1845635550122409,8.22893087073581,1.8889174428961222e-16,1.024003371994538e-15
gene:Smp_003670,909.9936742391071,0.09283199362186825,0.14799553155827808,0.6272621385552619,0.5304874172646287,0.6085283787332453
gene:Smp_003700,1084.171922859156,0.400638084778035,0.17959347882383866,2.230805302073449,0.025694028592424218,0.039694219814788316
gene:Smp_003710,20764.990522066153,2.2935988939427006,0.15079048929385022,15.210501038119794,3.0122881690103575e-52,9.076774949648876e-51
gene:Smp_003770,109128.18243550489,3.857628479381621,0.16819741553323667,22.935123391472885,2.0741995459537182e-116,3.810145012105753e-114
gene:Smp_003860,432.77210332809295,-0.3537619602980558,0.21238111038803348,-1.6656940895153562,0.09577435981114964,0.1334943360449586
gene:Smp_003900,409.6928052362275,-2.9915386365366543,0.28739508432251043,-10.409150329027879,2.252228022491313e-25,2.0333915000791135e-24
gene:Smp_003930,192.9043405239413,1.1699127933356912,0.28099212857537864,4.163507352562197,3.133959288696887e-05,7.012316496985866e-05
gene:Smp_003940,626.0946639980586,-0.13474631569115436,0.13852225914667865,-0.9727412512704833,0.33068191761437005,0.40532191416045976
gene:Smp_003970,2909.2688058373587,-0.13218157777892142,0.15343442202363725,-0.8614858128677167,0.38897053158609274,0.46641307026240997
gene:Smp_003980,5901.332292915729,2.4245214912111983,0.3053284452230938,7.940699692882126,2.0104389423627617e-15,1.020388564157763e-14
gene:Smp_003990,33114.97089809832,3.1589499896024855,0.23742577067064746,13.305000466796509,2.1649177593528743e-40,4.015396978124011e-39
gene:Smp_004000,344.5011339858951,0.8614861985741795,0.1603991119705769,5.370891322217593,7.834841801229376e-08,2.2501024920427838e-07
gene:Smp_004060,286.71029662926423,1.3580281659725102,0.2908947433212659,4.66845206780755,3.0347755879228574e-06,7.494357915160066e-06
gene:Smp_004070,683.2828064758644,2.841172183624217,0.36400587206571017,7.805292171526646,5.936385516310399e-15,2.915390974385447e-14
gene:Smp_004080,556.4954826250889,-0.8363073466624986,0.20625871017772118,-4.054652266281996,5.020893659039524e-05,0.0001100495094794528
gene:Smp_004160,47.55665962799602,2.077768606612068,0.4250880915554207,4.887854183375023,1.0194098795700812e-06,2.637433144543179e-06
gene:Smp_004170,1303.9889835604208,0.6928553447433543,0.13889942288755705,4.988180154673789,6.095071810934579e-07,1.6096247149031545e-06
gene:Smp_004190,3637.647872137025,1.2627816064795994,0.15506540369466001,8.14354186292997,3.838797016167089e-16,2.037121616579335e-15
gene:Smp_004200,1677.4605148570645,-1.868623582214244,0.1859297716026933,-10.050158003782414,9.172024119030891e-24,7.705468283639672e-23
gene:Smp_004220,6275.237157694512,0.764007293995861,0.08762511421839897,8.719044771703585,2.805586209605083e-18,1.6993633147842582e-17
gene:Smp_004260,1005.4688765513324,-0.10946885715618972,0.1895685973284835,-0.5774630329015024,0.5636267041167735,0.6407715160346846
gene:Smp_004310,11791.550377716958,0.794191185963569,0.29599240478011013,2.6831471792445685,0.007293288561830899,0.012258417042799386
gene:Smp_004350,933.2544175675465,-0.5818469761660365,0.26120373955429704,-2.2275599007842173,0.02590987717157373,0.0399888748978627
gene:Smp_004360,2200.3898321509823,1.3290850093170419,0.1344399343257934,9.886087909684779,4.7835733036018973e-23,3.849426469756135e-22
gene:Smp_004420,56.1311250502807,-1.6256677983011942,0.4859481967287213,-3.345352054488057,0.0008217818773585763,0.001559018965745605
gene:Smp_004440,186.15511513141257,0.1502111077544346,0.2963849342564501,0.5068108746190955,0.6122875253820173,0.6830048397114362
gene:Smp_004470,4317.117822358046,2.0869748756656192,0.26858055914252643,7.770386964449402,7.824671222519221e-15,3.8016917353765813e-14
gene:Smp_004480,8850.915824127373,0.13716551785526804,0.12993042052925238,1.055684398592297,0.2911124272783603,0.36254314281132954
gene:Smp_004550,3613.851069585645,2.439168163037555,0.19977549446297468,12.209546369009825,2.7642607144051756e-34,3.894427484365522e-33
gene:Smp_004590,920.6156023416366,-0.6295031508781851,0.29646134530129553,-2.1233903200379025,0.03372115768552091,0.051168307897076375
gene:Smp_004600,7546.619849477742,-0.21785285883003566,0.15706024358058715,-1.387065586194994,0.1654217646009144,0.2182470573850738
gene:Smp_004630,1128.2735816354805,0.9448540064880102,0.22166445869777698,4.2625417355528725,2.0211473462181726e-05,4.6142446106778166e-05
gene:Smp_004640,770.1612160617751,-0.9415347135227454,0.2524194879573857,-3.7300397094605406,0.00019144959506824368,0.00039200997472494395
gene:Smp_004680,28223.325540211055,1.8490149107916087,0.15650355515240086,11.814523376105196,3.2840602928631616e-32,4.154879989063433e-31
gene:Smp_004690,487.5597723731344,-1.0405088382504484,0.2992111282359352,-3.4775071515053475,0.0005060995495358106,0.0009853776798137103
gene:Smp_004710,777.4269187121064,-0.6377924728398835,0.2278650867373329,-2.798991640062378,0.005126246463278085,0.008767395920721982
gene:Smp_004730,1445.1326069891081,-0.6522326633320926,0.15674346165121159,-4.161147498346391,3.166524772426129e-05,7.081864815315942e-05
gene:Smp_004780,8069.245013552236,-1.8525786778797246,0.2306459958314332,-8.03213024011774,9.579459788355254e-16,4.930118529006971e-15
gene:Smp_004810,9232.772944906847,0.7373666247161824,0.13442997462994394,5.4851354896554145,4.131526350708837e-08,1.2135405812414148e-07
gene:Smp_004820,808.2489732609005,1.8786323832656888,0.18735180738906537,10.027297891844803,1.1563788456430009e-23,9.613342675006045e-23
gene:Smp_004910,3763.8351575869806,-0.9440959785989472,0.15437469506940624,-6.115613560723054,9.618615697657267e-10,3.2260188603940385e-09
gene:Smp_004940,2609.8876866850155,3.136990510635913,0.2698366795851705,11.625515535762299,3.057420448673058e-31,3.678146111552273e-30
gene:Smp_004990,8837.680593371144,-1.4012980905571624,0.13693278719726615,-10.233473803015814,1.4039121442423746e-24,1.2191062547093784e-23
gene:Smp_005000,2292.6625206714248,0.3833509823488009,0.14596010239674734,2.6264093821116945,0.008629096534560994,0.014359778762739828
gene:Smp_005010,1728.9310864659474,0.39846390054722547,0.14918272690186976,2.6709787977620842,0.007563042379032788,0.012685194171118732
gene:Smp_005020,1289.1614488448608,-0.3943384658150964,0.09793902566475617,-4.026367049687743,5.664524329589663e-05,0.00012333607566957023
gene:Smp_005070,439.37658963636216,0.3552303674787136,0.17945139710932145,1.9795352569047313,0.047755774169912835,0.07049345616921765
gene:Smp_005080,1670.366268301554,1.2784071793470257,0.11812786543990163,10.822232117598233,2.701173795781712e-27,2.724563051457963e-26
gene:Smp_005140,174.73847527827058,1.4026314281058987,0.686383370043894,2.0435102150219646,0.04100195721071388,0.0613199773409643
gene:Smp_005160,3217.4844300529508,-0.7795781209501723,0.13039277575384262,-5.978691046671721,2.2493770415724604e-09,7.325622059700014e-09
gene:Smp_005180,3895.3775799530263,-0.012114765952538489,0.14854805955706157,-0.08155452173971253,0.935000967158272,0.9534674109422242
gene:Smp_005190,6217.324320665128,-0.34001694983254793,0.1289735213436178,-2.636331444550215,0.008380782576026896,0.013975774295776695
gene:Smp_005210,4951.4405416746295,0.0901450396321172,0.09886788416030474,0.9117727197029494,0.36188837396249773,0.43822993763815654
gene:Smp_005230,10438.474348492127,0.8613119729707838,0.11827613028568124,7.282212995051429,3.2838804654223637e-13,1.4362466211407698e-12
gene:Smp_005260,5441.686345467435,1.8108309201519597,0.2967839811415437,6.10151165567231,1.0506997658950173e-09,3.515335959309704e-09
gene:Smp_005280,1024.5962752528285,-0.7272303140033688,0.21657270461298492,-3.3579038286608105,0.0007853593234276212,0.0014911055967761157
gene:Smp_005290,10895.55590810944,4.075916232348077,0.3484054928546821,11.698771448612375,1.2931204078116437e-31,1.583575145566259e-30
gene:Smp_005320,749.3535860559801,2.551965801547622,0.26054297884919964,9.794797821148277,1.1853431554116162e-22,9.29589312027238e-22
gene:Smp_005330,1117.5782078179448,-0.2783388010608405,0.13404877680305388,-2.076399409968353,0.03785702578656674,0.056874852204039865
gene:Smp_005390,2750.0514079200557,0.43430679046430076,0.14287781570904257,3.0397076572665855,0.00236807889042864,0.004254257957753314
gene:Smp_005470,63.543796411477175,-8.081323632700052,1.2933161283941677,-6.248529230617531,4.1433569048228706e-10,1.4360430027165478e-09
gene:Smp_005500,998.8946963269788,-2.681774731602732,0.17539190872130764,-15.290184998579322,8.889726344123027e-53,2.721623911508435e-51
gene:Smp_005520,4276.1739848325,0.4810059632839798,0.19950241193373625,2.4110283109947743,0.015907613573014307,0.025443657878337685
gene:Smp_005640,247.46762437012146,-1.4688138259108297,0.1985401172980097,-7.398070706819081,1.3817727597459576e-13,6.184954733408335e-13
gene:Smp_005670,4407.851051643489,0.7565505742679658,0.11236883621668073,6.7327437013685,1.6649319418723886e-11,6.428225508797517e-11
gene:Smp_005720,2816.4003378834677,-0.33064820485444624,0.15561548724329538,-2.124776978897337,0.03360522662737516,0.05101670768351677
gene:Smp_005780,1078.1949495081622,0.11147719578481378,0.22150316440396126,0.503275861023411,0.6147703354314171,0.6853742114893671
gene:Smp_005790,1493.6214136206,-0.9603812591244502,0.18774526750787918,-5.115342036965834,3.13172939399582e-07,8.491137999275638e-07
gene:Smp_005880,44457.8215534876,6.0466064336571685,0.394973665684204,15.308885019417101,6.669751542649919e-53,2.0617950399803246e-51
gene:Smp_005900,2954.850234750085,-1.9584361373557324,0.2589184258955556,-7.563911801880569,3.911249878486956e-14,1.8136047980246316e-13
gene:Smp_005910,1752.9110297587501,0.595476950487327,0.1704769962791868,3.4930047072868775,0.0004776180896078847,0.0009327761177539388
gene:Smp_005960,271.1776137853892,1.1282512752851812,0.27470011761321145,4.107210747080215,4.004658083318528e-05,8.854743984226523e-05
gene:Smp_006000,1970.0677823275655,0.04961324678921202,0.16286217979305573,0.30463332157443884,0.7606454385813224,0.8159107500649961
gene:Smp_006060,4336.462711667778,0.24610406862976705,0.12756228389456484,1.929285531083636,0.05369542497348527,0.07859311972827633
gene:Smp_006190,1437.1547460301656,0.45279998990030396,0.12185108370926331,3.7160111844444876,0.00020239262700449108,0.00041372619649169743
